시군명,인허가일자,사업장명,인허가취소일자,통합영업상태명,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지시설전화번호,소재지면적,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,위생업태명,건물지상층수,건물지하층수,사용시작지상층수,사용끝지상층수,사용시작지하층수,사용끝지하층수,한실수,양실수,욕실수,발한실여부,의자수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
안산시,19871111,태광사,,폐업,폐업,20080103,,,,,.00,,경기도 안산시 단원구 초지동 604번지 4단지아파트복합상가 104호 ,,37.3260575,126.8041376,일반세탁업,,,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,19970319,태능세탁소,,폐업,폐업,19990727,,,,85-3878,.00,"경기도 안산시 상록구 창말길 14 2호 (건건동,그린상가)",경기도 안산시 상록구 건건동 660-30번지 그린상가 2호 ,15521,37.3053958,126.9031026,일반세탁업,191344.234549558    ,422614.214423151    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,19900604,태안세탁소,,폐업,폐업,19960820,,,,491-0360,.00,경기도 안산시 단원구 원본로1길 20-11 5호 (원곡동),경기도 안산시 단원구 원곡동 751-11번지 5호 ,15376,37.3322019,126.7933794,일반세탁업,181623.509925544    ,425604.643294547    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,19960826,태안세탁소,,폐업,폐업,19991014,,,,491-0360,.00,경기도 안산시 단원구 원본로1길 20-11 1층 (원곡동),경기도 안산시 단원구 원곡동 751-11번지 1층 ,15376,37.3322019,126.7933794,일반세탁업,181623.509925544    ,425604.643294547    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,19890513,태양사,,폐업,폐업,20180208,,,,031 4061793,37.87,"경기도 안산시 상록구 구룡로 17, 1층 (일동)",경기도 안산시 상록구 일동 89-5번지 1층 ,15324,37.3119829,126.8674586,일반세탁업,188184.744945963    ,423348.206675436    ,일반세탁업,3,1,1,1,0,0,0,0,0,N,0,,,,,1,,,0,0,N
안산시,19911115,태양세탁소,,영업/정상,영업,,,,,031 4910124,35.60,"경기도 안산시 단원구 화정로1길 8, 1층 (와동)",경기도 안산시 단원구 와동 839-7번지 ,15330,37.3322265995,126.8190495628,일반세탁업,183897.119754751    ,425602.232179395    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
안산시,19931214,태양세탁소,,폐업,폐업,20061219,,,,031 4951579,.00,경기도 안산시 단원구 다문화2길 30 (원곡동),경기도 안산시 단원구 원곡동 794-1번지 ,15393,37.3300626,126.7911851,일반세탁업,181427.802557599    ,425367.49936271     ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,19920604,태양세탁소,,영업/정상,영업,,,,,,30.24,"경기도 안산시 단원구 삼일로 497, 상가 지층7호 (고잔동, 613-1)",경기도 안산시 단원구 고잔동 613-1번지 상가 지층7호 ,15272,37.3299461,126.8304624,일반세탁업,184908.470092601    ,425349.307007329    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,19920722,태영세탁소,,폐업,폐업,19940602,,,,409-2060,.00,,경기도 안산시 상록구 본오동 879-15번지 2층 203호 ,15539,37.2988745,126.8610420,일반세탁업,187613.982254874    ,421894.003423108    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,20031007,태영세탁소,,영업/정상,영업,,,,,031 4188484,25.80,"경기도 안산시 상록구 삼태기3길 17, 1층 103호 (이동)",경기도 안산시 상록구 이동 683-8번지 1층 103호,15496,37.3078396,126.8466884,일반세탁업,186341.52           ,422893.07           ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,19910726,태영세탁소,,영업/정상,영업,,,,,031 409 2060,18.40,"경기도 안산시 상록구 충장로 194, 1층 110호 (본오동, 태영아파트 상가동)",경기도 안산시 상록구 본오동 879-15 태영아파트 상가동 ,15539,37.2988359060,126.8600042308,일반세탁업,187613.982254874    ,421894.003423108    ,일반세탁업,2,1,1,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
안산시,20031209,태영세탁소,,폐업,폐업,20170424,,,,031 4092060,21.20,"경기도 안산시 상록구 충장로 198, 가동 1층 110호 (본오동)",경기도 안산시 상록구 본오동 879-15번지 태영@상가1층 가동 110호,15539,37.2988745,126.8610420,일반세탁업,187613.982254874    ,421894.003423108    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,19940701,태영세탁소,,폐업,폐업,20031031,,,,031-409-2060,.00,"경기도 안산시 상록구 충장로 194 상가 1층 110호 (본오동,태영아파트)",경기도 안산시 상록구 본오동 879-15번지 태영상가 1층 110호 ,15539,37.2988745,126.8610420,일반세탁업,187613.982254874    ,421894.003423108    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,19951223,토탈드라이크리닝,,폐업,폐업,20120611,,,,031 4846560,.00,"경기도 안산시 단원구 북촌5길 11 (선부동, 1036)",경기도 안산시 단원구 선부동 1036번지 ,15222,37.3429466,126.8065532,일반세탁업,182793.634601722    ,426794.431430165    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,20001127,토탈세탁소,,폐업,폐업,20030605,,,,,.00,경기도 안산시 단원구 화정천동로5안길 24 (와동),경기도 안산시 단원구 와동 797-11번지 ,15248,37.3455555,126.8209356,일반세탁업,184067.064652772    ,427082.553562007    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,19950310,토탈세탁소,,폐업,폐업,20041126,,,,031 4110004,442.26,경기도 안산시 단원구 화정천동로5안길 24 1층 (와동),경기도 안산시 단원구 와동 797-11번지 1층 ,15248,37.3455555,126.8209356,일반세탁업,184067.064652772    ,427082.553562007    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,20031216,토탈세탁소,,폐업,폐업,20120409,,,,031 4082634,37.66,"경기도 안산시 상록구 서암로3길 17, 1층 (사동)",경기도 안산시 상록구 사동 1202-8번지 1층 ,15581,37.3023409,126.8516851,일반세탁업,186784.788707412    ,422282.487835374    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,2,,,,,N
안산시,20030605,토탈세탁소,,폐업,폐업,20121024,,,,031 411 8107,.00,"경기도 안산시 단원구 화정천동로5안길 24, 1층 (와동, 797-11)",경기도 안산시 단원구 와동 797-11번지 1층 ,15248,37.3455555,126.8209356,일반세탁업,184067.064652772    ,427082.553562007    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,19940912,토탈크리닝,,영업/정상,영업,,,,,031 4023955,30.45,"경기도 안산시 상록구 월피로 95, 1층 (월피동, 1층 일부)",경기도 안산시 상록구 월피동 474-5번지 1층 일부 ,15273,37.3365633,126.8530158,일반세탁업,186908.933418748    ,426079.660169031    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,3,,,1,0,N
안산시,20000310,톱크린,,폐업,폐업,20061018,,,,031 4148471,31.61,"경기도 안산시 단원구 고잔로 122 104호 (고잔동,유림빌딩)",경기도 안산시 단원구 고잔동 539-6번지 유림빌딩 104호 ,15361,37.3185616,126.8398860,일반세탁업,185741.5            ,424082.345          ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,19921229,특수세탁소,,폐업,폐업,20011207,,,,84-9275,.00,,경기도 안산시 상록구 수암동 133-4번지 ,15203,,,일반세탁업,,,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,19920108,특수세탁소,,폐업,폐업,19920108,,,,402-0564,.00,경기도 안산시 단원구 거미울1길 7 (선부동),경기도 안산시 단원구 선부동 1009번지 ,15223,37.3415875,126.8020202,일반세탁업,182389.935661152    ,426643.591096577    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,19940912,파레스세탁소,,폐업,폐업,19990714,,,,406-5459,412.87,경기도 안산시 상록구 구룡로3길 3 1층 (일동),경기도 안산시 상록구 일동 126-11번지 1층 ,15324,37.3118125,126.8681583,일반세탁업,188246.595522224    ,423330.09138417     ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,20190710,파크세탁소,,폐업,폐업,20210125,,,,,32.26,"경기도 안산시 단원구 화랑로 159, 초지역메이저타운푸르지오파크단지 상가동 101호 (초지동)",경기도 안산시 단원구 초지동 608 단지내 상가 ,15386,37.3240598105,126.8062116780,일반세탁업,182798.399325217    ,424780.534445448    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,2,0,0,2,0,N
안산시,19950714,파크세탁소,,영업/정상,영업,,,,,031 486 9977,28.86,"경기도 안산시 상록구 화랑로 534, 2층 205호 (성포동, 안산파크푸르지오)","경기도 안산시 상록구 성포동 747 안산파크푸르지오 상가동, 2층 205호 ",15298,37.3190502665,126.8461540928,일반세탁업,186173.022872279    ,425342.685974429    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,20060328,팔곡세탁소,,영업/정상,영업,,,,,031 4373323,37.84,"경기도 안산시 상록구 팔곡길 44, 1층 (팔곡이동)",경기도 안산시 상록구 팔곡이동 402-4번지 1층 ,15529,37.2970092,126.8855421,일반세탁업,189795.284410519    ,421703.078636505    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,19960123,패션세탁소,,영업/정상,영업,,,,,031 4809321,28.00,"경기도 안산시 단원구 와동로 70-1, 1층 (와동)",경기도 안산시 단원구 와동 708번지 1층 ,15255,37.3364766,126.8291611,일반세탁업,184794              ,426072.255          ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
안산시,19910410,패션세탁소,,폐업,폐업,19921119,,,,403-2334,.00,경기도 안산시 단원구 사세충열로1길 19 (와동),경기도 안산시 단원구 와동 708-1번지 ,15255,37.3365039,126.8293303,일반세탁업,184808.257277361    ,426077.014751362    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,19921109,패션세탁소,,폐업,폐업,19960123,,,,,.00,경기도 안산시 단원구 와동로 74 (와동),경기도 안산시 단원구 와동 709-6번지 ,15255,37.3367017,126.8290477,일반세탁업,184785.296450275    ,426096.762761812    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,20040326,패션크리닝,,폐업,폐업,20051005,,,,4190334,29.14,경기도 안산시 상록구 후곡로 58 1층 (사동),경기도 안산시 상록구 사동 1311-2번지 1층 ,15589,37.2952827,126.8492745,일반세탁업,186569.138371498    ,421497.350428471    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,20070830,퍼스트빌세탁,,폐업,폐업,20080130,,,,031 439 3985,47.20,경기도 안산시 단원구 광덕대로 155 123호 (고잔동),경기도 안산시 단원구 고잔동 708-1번지 123호 ,15471,37.3104279,126.8290180,일반세탁업,184777.11402756     ,423180.884269575    ,일반세탁업,0,0,,,,,0,0,0,,0,,,,,0,,,,,N
안산시,20100528,퍼펙트세탁,,영업/정상,영업,,,,,,24.00,"경기도 안산시 상록구 양지마을1길 81, 117동 1층 110호 (사사동)",경기도 안산시 상록구 사사동 413번지 현대@상가1층 117동 110호,15524,37.2949817,126.9167854,일반세탁업,192556.668517786    ,421458.487290179    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,2,,,1,0,N
안산시,20140305,평화세탁소,,폐업,폐업,20200309,,,,031 419 7716,33.09,"경기도 안산시 상록구 수암2길 16-2, 1층 101호 (수암동)",경기도 안산시 상록구 수암동 470-3번지 ,15202,37.3636408281,126.8779881666,일반세탁업,189126.170666323    ,429081.964788211    ,일반세탁업,5,0,1,1,,,0,0,0,N,0,,,,임대,1,,,0,0,N
안산시,19930312,평화세탁소,,폐업,폐업,19980306,,,,409-2369,.00,경기도 안산시 상록구 오목로 17 (본오동),경기도 안산시 상록구 본오동 901-15번지 ,15553,37.2905115,126.8598285,일반세탁업,187505.445          ,420966.22           ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,20180530,포세이돈세탁그랑시티자이점,,영업/정상,영업,,,,,031 408 1010,28.00,"경기도 안산시 상록구 해양1로 199, 그랑시티자이 PORT AVENUE 222호 (사동)",경기도 안산시 상록구 사동 1639-7 그랑시티자이 PORT AVENUE 222호 ,15596,37.2820119533,126.8283467764,일반세탁업,187850.568998338    ,422602.081297209    ,일반세탁업,0,0,1,1,0,0,0,0,0,N,0,,,,,2,0,0,2,0,N
안산시,20060714,푸루지오,,영업/정상,영업,,,,,031 4033839,64.17,"경기도 안산시 단원구 원초로 9, 안산8차푸르지오 상가 104호 (원곡동, 937)",경기도 안산시 단원구 원곡동 937번지 안산8차푸르지오 상가 104호 ,15373,37.3300357,126.8016109,일반세탁업,182350.373005476    ,425361.496430656    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,20030604,푸르지오세탁소,,영업/정상,영업,,,,,031 4846118,36.92,"경기도 안산시 단원구 광덕3로 201, 대우3차 푸르지오상가동204호 (고잔동, 728)",경기도 안산시 단원구 고잔동 728번지 대우3차 푸르지오상가동204호 ,15463,37.3135355,126.8346061,일반세탁업,185273.017842446    ,423524.633686107    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,20070912,푸른마을빨래방,,폐업,폐업,20090601,,,,031 4177616,15.85,"경기도 안산시 상록구 용하공원로 7 상가동 205호 (사동,푸른마을주공4단지아파트)",경기도 안산시 상록구 사동 1537번지 푸른마을4단지 상가동 205호 ,15503,37.3038447,126.8509941,빨래방업,186724.151544138    ,422446.255980445    ,빨래방업,0,0,,,,,0,0,0,,0,,,,,0,,,,,N
안산시,20010716,푸른마을세탁,,폐업,폐업,20190207,,,,031 5010809,15.84,"경기도 안산시 상록구 용하공원로 7, 상가동 2층 205호 (사동)",경기도 안산시 상록구 사동 1537번지 푸른마을4단지 2층 상가동 205호,15503,37.3038447,126.8509941,일반세탁업,186724.151544138    ,422446.255980445    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,20050307,푸른세탁,,폐업,폐업,20060706,,,,4171685,24.94,경기도 안산시 상록구 송호5길 19 1층 (이동),경기도 안산시 상록구 이동 642-5번지 1층 ,15487,37.3129494,126.8474110,일반세탁업,186406.347268647    ,423459.783083727    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,20030620,푸른세탁소,,영업/정상,영업,,,,,031 4097654,33.60,"경기도 안산시 상록구 석호공원로 88, 1층 (사동)",경기도 안산시 상록구 사동 1207-9 1층 ,15582,37.3019681189,126.8525305363,일반세탁업,186855.083572767    ,422232.189312822    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,20080509,풍림세탁,,영업/정상,영업,,,,,031 414 8289,28.35,"경기도 안산시 단원구 화정천서로 115, 주상가동 111호 (초지동, 호수마을)",경기도 안산시 단원구 초지동 731번지 호수마을 주상가동 111호,15447,37.3057894,126.8182454,일반세탁업,183820.696814611    ,422668.225333308    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,2,,,1,0,N
안산시,20030604,풍림세탁소,,폐업,폐업,20070326,,,,031 4148289,55.89,"경기도 안산시 단원구 화정천서로 115 주상가동 201호 (초지동,호수마을아파트)",경기도 안산시 단원구 초지동 731번지 .호수마을주상가동201호 ,15447,37.3057894,126.8182454,일반세탁업,183820.696814611    ,422668.225333308    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,20030618,프로세탁소,,영업/정상,영업,,,,,031 4053824,22.91,"경기도 안산시 단원구 달미로 121, 1층 (선부동, 1115-13)",경기도 안산시 단원구 선부동 1115-13번지 1층 ,15213,37.3466368,126.8151885,일반세탁업,183558.307385231    ,427203.999423193    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,20031117,플러스세탁소,,폐업,폐업,20190131,,,,031 4159623,22.68,"경기도 안산시 상록구 선암로 51, 1층 (본오동)",경기도 안산시 상록구 본오동 919-5번지 1층 ,15562,37.2887061,126.8645457,일반세탁업,187921.728694214    ,420764.970138563    ,일반세탁업,2,1,1,1,,,,,,N,,,,,,,,,,,N
안산시,20090928,하나세탁,,폐업,폐업,20120412,,,,031 4110746,65.40,"경기도 안산시 상록구 안산천동로1길 9, 3동 지층 1호 (월피동)",경기도 안산시 상록구 월피동 447번지 한양@상가지층 3동 1호,15285,37.3322233,126.8482402,일반세탁업,186485.026502591    ,425598.902192843    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,1,,,0,0,N
안산시,19941007,하얀나라세탁소,,폐업,폐업,20160930,,,,,655.20,"경기도 안산시 단원구 선부로 270, 6동 203호 (와동, 762 )",경기도 안산시 단원구 와동 762번지 6동 203호 ,,37.3408850,126.8247273,일반세탁업,184440.540505444    ,426562.300646577    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,19940708,하얀사,,폐업,폐업,20080728,,,,419-8861,.00,경기도 안산시 상록구 이화3길 25 1층 (사동),경기도 안산시 상록구 사동 1241-1번지 1층 ,15584,37.3002024,126.8564603,일반세탁업,187208.754138785    ,422043.20176039     ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안산시,20200306,하얀세탁,,영업/정상,영업,,,,,031 406 4828,23.20,"경기도 안산시 상록구 이화6길 16, 1층일부 (사동)",경기도 안산시 상록구 사동 1260-1번지 1층일부 ,15583,37.3003013904,126.8559862357,일반세탁업,187161.515          ,422045.53           ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,1,0,0,1,0,N
안산시,19970115,하얀세탁,,영업/정상,영업,,,,,031 4854100,.00,"경기도 안산시 단원구 화정천동로6길 6, 1층 (와동, 796-3)",경기도 안산시 단원구 와동 796-3번지 1층 ,15248,37.3461928,126.8193766,일반세탁업,183929.597610939    ,427152.551071078    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,20030826,하얀세탁공간,,폐업,폐업,20060911,,,,031 4825552,27.00,경기도 안산시 상록구 수암길 37 1층 (수암동),경기도 안산시 상록구 수암동 492-7번지 (33블럭4롯트1층) ,15202,37.3619214,126.8794358,일반세탁업,189252.843325064    ,428890.368258779    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,20031230,하얀세탁마을,,폐업,폐업,20070515,,,,4094343,74.88,경기도 안산시 상록구 장화1길 47 1층 (사동),경기도 안산시 상록구 사동 1401-15번지 1층 ,15630,37.2830697,126.8530994,일반세탁업,186905.970329335    ,420141.302067458    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,19930924,하얀세탁소,,영업/정상,영업,,,,,031 4108887,.00,"경기도 안산시 단원구 광덕동로 78, 6단지상가 201-2호 (고잔동, 767)",경기도 안산시 단원구 고잔동 767번지 6단지상가 201-2호 ,15469,37.3106156340,126.8341614736,일반세탁업,185232.566929763    ,423202.103718756    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안산시,20041020,하얀세탁소,,폐업,폐업,20070813,,,,031 4018986,25.74,경기도 안산시 단원구 화정로3길 7-8 1층 101호 (와동),경기도 안산시 단원구 와동 850번지 1층 101호 ,15331,37.3317275,126.8226050,일반세탁업,184212.976704261    ,425548.208340274    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
